Trip_distance,Dropoff_longitude,Fare_amount,Tolls_amount,lpep_pickup_datetime
4.383333333333334,-73.93725727222585,15.629629629629632,-1.249000902703301e-16,2016-06-02 01:19:42
2.1895890410958905,-73.92853410276649,11.561643835616438,-1.8041124150158796e-16,2016-06-02 17:07:23
4.0988235294117645,-73.9414773080863,17.69607843137255,0.10862745098039216,2016-06-02 09:37:11
1.1594354838709686,-73.93344522291612,6.9677419354838666,-2.7755575615628914e-16,2016-06-02 21:24:05
7.276,-73.9358570098877,28.55,1.1079999999999997,2016-06-02 13:30:44
1.4333333333333331,-73.8350118001302,6.666666666666668,0.0,2016-06-02 19:28:29
0.8807999999999996,-73.93965555826823,5.820000000000007,-1.9428902930940242e-16,2016-06-02 07:45:58
3.608714285714286,-73.9357689993722,13.978571428571431,-1.8041124150158796e-16,2016-06-02 23:00:46
1.1046218487394968,-73.9366314030495,6.428571428571421,-2.6367796834847473e-16,2016-06-02 19:41:57
5.9433333333333325,-73.89967091878255,19.5,0.0,2016-06-02 07:20:31
5.574285714285715,-73.95399075462704,21.869047619047624,0.9233333333333342,2016-06-02 11:32:22
10.138,-73.91524709065756,30.33333333333333,0.3693333333333333,2016-06-02 05:23:31
1.4182795698924733,-73.93474792152324,7.860215053763445,0.027311827956989013,2016-06-02 14:52:53
3.6353703703703695,-73.94600861160843,17.842592592592588,0.14962962962962964,2016-06-02 18:18:53
1.0194666666666663,-73.93845214843748,6.480000000000006,-1.9428902930940242e-16,2016-06-02 15:44:59
2.052,-73.9125259399414,9.5,0.0,2016-06-02 10:39:57
2.0597619047619045,-73.90768795921689,9.119047619047619,0.1319047619047619,2016-06-02 03:22:26
0.9525609756097556,-73.93634982225372,6.404878048780493,-2.0816681711721683e-16,2016-06-02 08:42:37
1.2929577464788735,-73.93462275115537,6.352112676056343,-1.8041124150158796e-16,2016-06-02 00:16:23
0.8879999999999999,-73.94971771240235,6.0,0.0,2016-06-02 00:34:03
1.2992553191489364,-73.93398698847345,6.664893617021281,0.1178723404255319,2016-06-02 20:42:26
2.13,-73.93947219848633,12.75,0.0,2016-06-02 13:13:52
1.023728813559322,-73.93531075170485,6.491525423728815,-1.52655665885959e-16,2016-06-02 12:51:12
1.0998823529411763,-73.93262104707604,6.34705882352942,0.06517647058823531,2016-06-02 10:27:47
1.350686274509804,-73.93023023418351,7.200980392156869,-2.498001805406602e-16,2016-06-02 22:13:09
6.756857142857143,-73.94368373325892,24.342857142857145,0.3165714285714284,2016-06-02 23:47:07
4.796875,-73.94368910789491,16.640625,0.34625,2016-06-02 06:27:41
5.33,-73.95372772216797,22.5,1.8466666666666665,2016-06-02 16:02:40
2.7697916666666664,-73.94038073221844,15.166666666666668,0.11541666666666668,2016-06-02 16:43:48
1.32,-73.97351837158203,7.5,0.0,2016-06-02 23:30:42
4.208918918918919,-73.92011054786477,14.662162162162163,0.0,2016-06-02 02:06:59
1.2566666666666666,-73.93416341145833,8.5,0.0,2016-06-02 16:18:31
0.8381553398058249,-73.94195815891895,5.490291262135916,-2.498001805406602e-16,2016-06-02 19:05:51
1.3693442622950818,-73.93770024033844,7.147540983606556,-1.52655665885959e-16,2016-06-02 12:12:14
1.100875,-73.94238624572753,6.797500000000004,-2.0816681711721683e-16,2016-06-02 10:58:23
2.368148148148148,-73.93445003179856,12.314814814814815,0.06839506172839492,2016-06-02 17:53:35
1.022467532467532,-73.93452691412591,6.435064935064941,-1.9428902930940242e-16,2016-06-02 09:23:49
8.334999999999999,-73.94281853569879,28.444444444444446,1.1988888888888896,2016-06-02 04:18:49
1.0852475247524764,-73.93729075818959,6.381188118811883,-2.498001805406602e-16,2016-06-02 16:28:47
0.75,-73.9779281616211,5.0,0.0,2016-06-02 10:30:06
1.0247191011235957,-73.93691322240936,6.815393258426975,-2.220446049250313e-16,2016-06-02 08:09:12
1.2,-73.93875052712181,6.7878787878787765,-2.7755575615628914e-16,2016-06-02 20:14:21
1.488591549295775,-73.94243084544867,7.683098591549295,0.07802816901408449,2016-06-02 07:12:53
0.7702173913043477,-73.9348028431768,5.92391304347826,-6.938893903907227e-17,2016-06-02 14:10:34
1.701743119266055,-73.91873224940868,7.655963302752303,-2.498001805406602e-16,2016-06-02 23:31:03
1.5383333333333336,-73.93559010823567,9.166666666666666,0.0,2016-06-02 18:57:48
1.1680645161290326,-73.93537156299878,6.080645161290325,-2.3592239273284576e-16,2016-06-02 22:41:32
2.12,-73.85983276367188,10.0,0.0,2016-06-02 04:07:45
4.3275000000000015,-73.94586277008057,18.625,1.3877787807814454e-17,2016-06-02 07:46:16
5.0463157894736845,-73.92601274189195,18.644736842105264,0.14578947368421055,2016-06-02 20:53:59
2.036935483870968,-73.93121239446825,8.895161290322578,-1.52655665885959e-16,2016-06-02 00:51:06
1.0073255813953497,-73.93442907998728,5.587209302325583,-2.220446049250313e-16,2016-06-02 21:37:01
1.8453164556962032,-73.92732963079139,9.981012658227844,-1.9428902930940242e-16,2016-06-02 17:41:49
1.3115555555555558,-73.91298607720269,6.855555555555551,-6.938893903907227e-17,2016-06-02 02:45:10
2.4667857142857144,-73.92834104810444,12.1875,-1.3877787807814454e-16,2016-06-02 13:14:25
4.074827586206896,-73.95532173945986,15.379310344827585,-1.3877787807814454e-16,2016-06-02 21:42:59
2.575,-73.93979358673096,11.4375,1.3877787807814454e-17,2016-06-02 20:58:11
1.9260759493670887,-73.9408303755748,10.670886075949367,-1.9428902930940242e-16,2016-06-02 15:14:53
3.5397142857142856,-73.93959633963449,15.871428571428574,0.1582857142857143,2016-06-02 14:27:14
2.1944285714285714,-73.9311525617327,10.521428571428574,0.07914285714285701,2016-06-02 19:17:45
5.3189361702127655,-73.95260116901805,22.127659574468087,0.11787234042553188,2016-06-02 08:43:44
2.4959036144578315,-73.93414196336127,12.807228915662654,-2.0816681711721683e-16,2016-06-02 15:59:56
4.3820930232558135,-73.94199051967888,18.244186046511622,0.3865116279069765,2016-06-02 10:06:05
3.3508823529411766,-73.95859594906078,14.573529411764708,0.16294117647058826,2016-06-02 11:26:07
1.6445833333333328,-73.93367830912274,8.491666666666674,0.1135,2016-06-02 18:40:10
1.8098113207547168,-73.92151066042342,8.952830188679245,-1.1102230246251563e-16,2016-06-02 01:46:37
2.8058823529411767,-73.91479312672335,10.676470588235297,2.7755575615628914e-17,2016-06-02 03:47:13
8.366129032258065,-73.93077358122795,33.016129032258064,0.5361290322580643,2016-06-02 12:07:42
0.9456565656565664,-73.93118347784484,6.045454545454544,-2.3592239273284576e-16,2016-06-02 18:21:28
3.3485074626865674,-73.9373056212468,14.059701492537314,-1.8041124150158796e-16,2016-06-02 19:55:58
2.48,-73.9577133178711,12.0,0.0,2016-06-02 20:33:34
5.355294117647058,-73.96562419218175,18.35294117647059,0.3258823529411765,2016-06-02 06:07:55
5.166,-73.89168243408203,20.8,0.0,2016-06-02 15:27:04
1.0470129870129872,-73.93375644436132,6.590909090909097,-1.9428902930940242e-16,2016-06-02 08:29:26
4.1027272727272734,-73.95215034484862,15.352272727272727,0.12590909090909094,2016-06-02 00:24:01
1.41536231884058,-73.94167482680169,8.456521739130432,-1.8041124150158796e-16,2016-06-02 17:23:55
2.0125490196078437,-73.92752090154909,10.029411764705884,-1.1102230246251563e-16,2016-06-02 13:45:04
1.1725,-73.95487594604492,7.25,0.0,2016-06-02 08:50:52
1.0444615384615383,-73.93028634878307,6.438461538461543,0.039076923076922926,2016-06-02 12:28:49
1.6136800000000002,-73.93436102294922,7.535999999999995,-2.7755575615628914e-16,2016-06-02 23:39:46
0.9439726027397256,-73.93666170721185,5.958904109589048,-1.8041124150158796e-16,2016-06-02 11:20:59
1.5266666666666666,-73.88389841715495,8.833333333333334,0.0,2016-06-02 13:52:30
1.6053921568627447,-73.94183716119505,8.303921568627459,0.05431372549019595,2016-06-02 10:42:11
